transcripts:
avg=1289.631 
12078	1
122	12
2127	3
699	4
13471	1
14	22
13181	1
139	12
12465	1
10036	2
1138	3
177	12
845	4
8168	1
10891	1
7296	1
3417	2
951	3
9398	1
10015	1
9787	1
9402	1
9400	1
10	18
8	12
13	16
6884	1
9201	1
6711	1
2470	4
9009	1
8872	1
4031	1
4834	2
1697	1
7119	1
8777	1
8723	1
4684	2
2399	2
1650	4
8733	1
4727	2
990	2
2975	3
8718	1
1806	4
1416	3
438	6
4989	1
30	16
8644	1
8566	1
1116	2
7233	1
221	9
385	4
8139	1
367	8
1823	1
363	5
104	8
5794	1
59	9
8448	1
8260	1
8414	1
7132	1
1199	1
8334	1
8373	1
8344	1
8269	1
8221	1
4340	1
32	9
3844	1
2851	2
5330	1
72	5
8052	1
2459	2
1134	1
2057	1
2443	2
8021	1
4414	2
3378	1
7	18
113	12
7703	1
7697	1
7652	1
1891	3
3995	2
1734	3
7536	1
7533	1
7404	1
105	8
794	5
6663	1
7489	1
2109	2
1600	2
6508	1
115	12
91	10
620	1
6747	1
458	3
45	8
3294	2
3950	1
2661	1
4302	1
223	13
3459	1
1589	2
1	30
2041	2
6833	1
271	10
3546	1
128	5
2060	3
1281	2
5635	1
1392	1
5	16
81	15
1219	4
1063	4
4618	1
6979	1
6998	1
6904	1
192	10
6718	1
1770	4
3910	2
1209	2
6886	1
6869	1
6847	1
6843	1
6815	1
2299	5
4486	1
6766	1
6730	1
6754	1
6708	1
6684	2
1101	4
5622	1
6673	1
4197	1
2482	4
359	3
1066	3
3338	1
6652	1
6636	1
6629	1
6578	1
1979	2
4563	1
5268	2
1269	3
1483	2
421	3
261	5
284	8
1342	1
1064	2
6	14
1402	6
70	8
5740	1
767	4
6504	1
2410	1
2613	2
1448	2
3168	1
3320	2
6406	1
6440	1
6437	1
6426	1
6422	1
21	17
6323	1
6331	1
6308	1
2213	3
4009	1
6205	1
6238	1
6237	1
6224	1
6246	1
6227	1
6219	1
6233	1
6228	1
6215	1
6186	1
1049	1
5125	1
6154	1
38	13
1525	3
2992	2
1608	1
6107	1
6124	1
6145	1
3121	1
3003	1
6075	1
2585	2
3515	1
344	3
60	9
27	11
5619	1
6064	1
2390	4
1437	2
2212	4
5978	1
5992	1
5991	1
88	8
5892	1
5943	1
5969	1
5574	1
393	3
11	10
5937	1
5961	1
5936	1
5934	1
4779	1
1119	2
5905	1
5852	1
5890	1
5883	1
5848	1
5864	1
216	14
267	5
102	4
66	12
19	6
74	13
1851	1
163	14
2998	1
5839	1
5834	1
5826	1
3512	1
2282	2
5800	1
5743	1
5785	1
12	10
1797	2
1666	3
5759	1
5770	1
229	10
3	15
87	8
1884	1
3540	1
1131	4
4591	1
5710	1
4058	2
5712	1
5708	1
5707	1
445	5
2968	2
5693	1
3316	2
1007	1
135	11
1215	3
2670	2
429	3
2347	1
5653	1
5618	1
5583	1
5446	1
181	15
5633	1
5617	1
5610	1
4655	2
912	6
5529	1
5465	1
5532	1
1182	7
1735	4
2428	2
18	16
155	6
5526	1
5512	1
5474	1
5473	1
5427	1
5469	1
5467	1
2735	2
2729	1
86	7
5379	1
5457	1
1234	3
4227	1
5463	1
773	4
5426	1
5455	1
5395	1
5429	1
5428	1
5363	1
2486	4
2912	1
5406	1
5346	1
52	10
5385	1
5375	1
5347	1
5260	1
23	10
5295	1
73	10
5276	1
92	7
5353	1
5341	1
1026	3
366	6
26	11
282	13
1397	3
2037	2
5338	1
2667	1
5296	1
5316	1
5315	1
5304	1
5314	1
2385	2
2921	3
5219	1
1940	3
3363	1
5284	1
4692	1
5277	1
5275	1
3571	2
1693	3
3569	1
127	6
1714	4
3382	1
5252	1
1763	2
3357	1
427	2
4814	1
5217	1
2130	1
3088	1
5205	1
2641	2
150	5
2295	1
67	7
5171	1
2229	2
2938	1
3545	2
1644	2
5176	1
724	6
4404	1
5180	2
5174	1
5153	1
1794	4
3359	2
486	3
2309	1
2294	2
55	15
896	4
4209	1
728	2
4412	1
1867	1
3272	1
3932	1
1206	3
831	2
3190	3
83	17
437	4
20	12
482	1
69	17
5134	1
5121	1
292	4
4820	1
16	11
196	12
4	15
4894	1
2445	1
2626	3
5111	1
502	2
4607	1
5109	1
277	5
4788	1
5090	1
1751	1
3335	1
708	1
1096	3
1542	1
556	2
4434	1
2378	1
5064	1
1725	5
202	11
3136	1
5059	1
103	7
1062	2
3877	2
5039	1
5030	1
5019	1
5026	1
5013	1
4912	1
4994	1
5003	1
2026	2
2931	2
4469	1
508	2
4938	2
4947	1
2004	1
4931	1
4948	1
2571	5
999	7
639	1
439	6
314	6
4955	1
4897	1
4935	1
1682	1
17	6
3220	1
4899	1
3864	1
956	4
34	14
4919	1
4918	1
2357	2
2510	2
4909	1
4908	1
2543	3
2342	2
4900	1
4892	1
4838	1
4831	1
4821	1
4858	1
4857	1
2507	2
4852	1
191	12
4653	1
1959	3
4851	1
4836	1
4823	1
4780	1
1783	5
2773	1
4794	1
4778	1
1175	2
2475	3
1126	2
4789	1
4783	1
4770	1
4771	1
4769	1
49	15
1973	2
112	7
141	7
2491	3
40	12
2504	2
1618	1
180	14
225	11
138	13
76	12
1615	6
4766	1
4761	1
4765	1
4758	1
4740	1
4716	1
4705	1
4754	1
4753	1
4725	1
4745	1
4728	1
4739	2
4733	1
4714	1
4647	1
4665	1
4713	1
1227	3
3476	1
4651	1
4679	1
4694	1
166	14
4505	1
718	3
3926	1
4675	1
3843	2
783	2
4640	1
3266	1
1382	2
4663	1
4660	1
4623	1
4654	1
4605	1
4604	1
4645	1
4642	1
140	5
4503	2
47	15
4595	1
2835	1
1804	3
3875	2
9	10
741	3
4636	1
233	10
327	2
409	5
2028	2
4597	1
4625	1
1911	2
1728	1
974	7
4562	1
4606	1
269	4
4327	1
484	1
4104	1
4590	1
4565	1
4589	1
4549	1
4551	1
1996	2
2560	2
4538	1
1071	2
3477	1
4516	1
1651	3
2892	1
2832	1
1580	1
1038	4
3455	1
4535	1
4492	1
1975	2
2552	4
4525	1
4513	1
4515	1
3048	2
1454	3
4500	1
4495	1
4490	1
2570	1
1922	3
4473	1
4475	1
1267	3
3175	2
4439	1
3391	1
172	17
419	5
93	7
164	25
2	14
146	8
2055	1
4446	1
4436	1
4431	1
4425	1
1144	3
3225	2
4403	1
4413	1
4411	1
4360	1
4395	1
4366	1
4392	1
4342	1
2206	1
4377	1
4365	1
4253	1
37	19
339	3
